t,176.513801602603,177.9845319172475,97.68278240511302,261.01689482191654,187.54291277120055,172.88215470144664,181.35515528941556,178.49389780152208
tree,226.75225852305002,208.05137547584283,178.95560961007578,181.38598673331313,178.35890228780318,42.33790416658093,180.56980539788518,185.21624646738456
warrior,175.20487121172422,181.54689114411195,92.15970587992851,255.3560290498088,224.75688376262855,97.66449204248363,177.09270451103035,250.3734360529195
downdog,188.7516968039934,195.8939407808444,191.18779071524747,196.58109120817213,73.58888249171748,74.90942928558609,176.4694439884272,176.90756626609974
