t,178.50267281024725,179.6594116851855,96.19498810933605,261.00400956921646,185.92657550157477,170.8994700165076,180.28583170055052,181.01930684500437
tree,226.75225852305002,208.05137547584283,178.95560961007578,181.38598673331313,178.35890228780318,42.33790416658093,180.56980539788518,185.21624646738456
downdog,188.7516968039934,195.8939407808444,191.18779071524747,196.58109120817213,73.58888249171748,74.90942928558609,176.4694439884272,176.90756626609974
t,178.50267281024725,179.6594116851855,96.19498810933605,261.00400956921646,185.92657550157477,170.8994700165076,180.28583170055052,181.01930684500437
tree,149.75225852305002,208.05137547584283,178.95560961007578,181.38598673331313,178.35890228780318,132.33790416658093,180.56980539788518,328.21624646738456
warrior,176.59808596459845,179.69649230634394,91.89307646277729,256.30026350702263,223.93430778734532,101.9889509436257,177.98482135733144,246.89442127190478
